"","x"
"6647","Prop_17282.31733"
"6648","Prop_2020.230"
"6649","Prop_17568.0"
"6650","Prop_8185.0"
"6651","Prop_17690.22"
"6652","Prop_40714.0"
"6653","Prop_41211.8"
"6654","Prop_17282.24118"
"6655","Prop_18956.22"
"6656","Prop_17282.19276"
"6657","Prop_17282.7752"
"6658","Prop_17282.9789"
"6659","Prop_17282.8895"
"6660","Prop_17282.26122"
"6661","Prop_17282.28504"
"6662","Prop_17282.23726"
"6663","Prop_31649.1"
"6664","Prop_17282.39124"
"6665","Prop_46938.1"
"6666","Prop_17282.35536"
"6667","Prop_17282.32494"
"6668","Prop_17282.24557"
"6669","Prop_48922.6"
"6670","Prop_17282.34667"
"6671","Prop_17282.29145"
"6672","Prop_30774.0"
"6673","Prop_50798.1"
"6674","Prop_36376.2"
"6675","Prop_8943.2"
"6676","Prop_15753.12"
"6677","Prop_18279.1"
"6678","Prop_9181.1"
"6679","Prop_17157.0"
"6680","Prop_17282.26176"
"6681","Prop_48237.8"
"6682","Prop_17282.4067"
"6683","Prop_47197.0"
"6684","Prop_17282.24361"
"6685","Prop_17282.27312"
"6686","Prop_17282.27965"
"6687","Prop_17282.3668"
"6688","Prop_17282.15835"
"6689","Prop_31100.0"
"6690","Prop_24715.3"
"6691","Prop_42233.11"
"6692","Prop_17282.42419"
"6693","Prop_17282.30921"
"6694","Prop_10154.3"
"6695","Prop_17282.25642"
"6696","Prop_17282.31122"
"6697","Prop_17282.31734"
"6698","Prop_17282.40808"
"6699","Prop_17282.37564"
"6700","Prop_17282.4819"
"6701","Prop_46774.0"
"6702","Prop_17282.35541"
"6703","Prop_18080.6"
"6704","Prop_35110.2"
"6705","Prop_17282.20811"
"6706","Prop_17282.17892"
"6707","Prop_17282.11602"
"6708","Prop_22084.0"
"6709","Prop_14107.0"
"6710","Prop_24320.0"
"6711","Prop_6774.5"
"6712","Prop_12428.0"
"6713","Prop_39744.10"
"6714","Prop_17282.14846"
"6715","Prop_17282.25238"
"6716","Prop_46846.0"
"6717","Prop_28779.2"
"6718","Prop_41211.0"
"6719","Prop_44743.0"
"6720","Prop_17578.0"
"6721","Prop_18956.4"
"6722","Prop_37494.0"
"6723","Prop_17282.2947"
"6724","Prop_17282.19626"
"6725","Prop_2020.138"
"6726","Prop_17282.31616"
"6727","Prop_41039.3"
"6728","Prop_49374.0"
"6729","Prop_17282.24575"
"6730","Prop_21663.0"
"6731","Prop_14370.1"
"6732","Prop_17282.28938"
"6733","Prop_2020.62"
"6734","Prop_17282.4034"
"6735","Prop_22023.0"
"6736","Prop_17282.6529"
"6737","Prop_17282.29997"
"6738","Prop_17282.16620"
"6739","Prop_28529.0"
"6740","Prop_17282.21131"
"6741","Prop_17282.15723"
"6742","Prop_30771.0"
"6743","Prop_39441.0"
"6744","Prop_45334.0"
"6745","Prop_17282.8903"
"6746","Prop_48099.0"
"6747","Prop_42562.0"
"6748","Prop_14910.2"
"6749","Prop_26344.2"
"6750","Prop_24853.8"
"6751","Prop_47522.0"
"6752","Prop_17282.26003"
"6753","Prop_17282.28274"
"6754","Prop_47201.2"
"6755","Prop_17282.32055"
"6756","Prop_17282.31138"
"6757","Prop_25262.0"
"6758","Prop_48347.6"
"6759","Prop_35867.0"
"6760","Prop_17282.17787"
"6761","Prop_32801.5"
"6762","Prop_35019.7"
"6763","Prop_17282.9674"
"6764","Prop_17771.1"
"6765","Prop_17126.5"
"6766","Prop_12236.0"
"6767","Prop_17282.43148"
"6768","Prop_17282.1369"
"6769","Prop_17282.32177"
"6770","Prop_17590.0"
"6771","Prop_21719.2"
"6772","Prop_33024.0"
"6773","Prop_45730.3"
"6774","Prop_17282.16355"
"6775","Prop_10175.0"
"6776","Prop_17282.9317"
"6777","Prop_45183.1"
"6778","Prop_17282.27249"
"6779","Prop_17282.19521"
"6780","Prop_25604.1"
"6781","Prop_17282.11235"
"6782","Prop_17282.10203"
"6783","Prop_18873.0"
"6784","Prop_22904.3"
"6785","Prop_25064.2"
"6786","Prop_17282.25984"
"6787","Prop_17282.17537"
"6788","Prop_17282.34662"
"6789","Prop_17282.38690"
"6790","Prop_44891.0"
"6791","Prop_13931.1"
"6792","Prop_17282.11324"
"6793","Prop_17282.23220"
"6794","Prop_36478.0"
"6795","Prop_28282.0"
"6796","Prop_17282.42945"
"6797","Prop_17282.4877"
"6798","Prop_17278.6"
"6799","Prop_17282.17781"
"6800","Prop_17282.20700"
"6801","Prop_20901.0"
"6802","Prop_28488.0"
"6803","Prop_47557.0"
"6804","Prop_17282.14625"
"6805","Prop_40126.1"
"6806","Prop_29398.0"
"6807","Prop_17282.17788"
"6808","Prop_17282.24979"
"6809","Prop_17282.16326"
"6810","Prop_7070.1"
"6811","Prop_17282.35534"
"6812","Prop_17282.23964"
"6813","Prop_32827.0"
"6814","Prop_22040.0"
"6815","Prop_36564.0"
"6816","Prop_17282.15362"
"6817","Prop_17282.15151"
"6818","Prop_16689.0"
"6819","Prop_17282.21536"
"6820","Prop_2020.180"
"6821","Prop_17282.25669"
"6822","Prop_17282.35622"
"6823","Prop_17282.19914"
"6824","Prop_22666.0"
"6825","Prop_17282.23772"
"6826","Prop_41212.0"
"6827","Prop_17282.43069"
"6828","Prop_17282.22934"
"6829","Prop_40792.0"
"6830","Prop_41952.1"
"6831","Prop_21642.1"
"6832","Prop_17282.21842"
"6833","Prop_20122.0"
"6834","Prop_17282.23111"
"6835","Prop_17690.4"
"6836","Prop_17282.6135"
"6837","Prop_820.0"
"6838","Prop_17282.27850"
"6839","Prop_40522.0"
"6840","Prop_17282.41172"
"6841","Prop_37704.17"
"6842","Prop_17282.6523"
"6843","Prop_17282.35549"
"6844","Prop_17282.20948"
"6845","Prop_18110.0"
"6846","Prop_51089.0"
"6847","Prop_12493.0"
"6848","Prop_38237.1"
"6849","Prop_17282.22893"
"6850","Prop_48353.9"
"6851","Prop_17282.37578"
"6852","Prop_14730.8"
"6853","Prop_17282.19253"
"6854","Prop_13794.0"
"6855","Prop_17282.11805"
"6856","Prop_2020.227"
"6857","Prop_47133.2"
"6858","Prop_47401.1"
"6859","Prop_18054.0"
"6860","Prop_17282.29208"
"6861","Prop_39385.17"
"6862","Prop_17282.16195"
"6863","Prop_17282.459"
"6864","Prop_5309.0"
"6865","Prop_17282.31241"
"6866","Prop_39744.6"
"6867","Prop_24171.4"
"6868","Prop_17282.16360"
"6869","Prop_721.0"
"6870","Prop_17282.3260"
"6871","Prop_47458.0"
"6872","Prop_17282.22631"
"6873","Prop_17282.29619"
"6874","Prop_34047.0"
"6875","Prop_3857.2"
"6876","Prop_17770.0"
"6877","Prop_17282.30841"
"6878","Prop_8990.1"
"6879","Prop_26506.0"
"6880","Prop_17282.27235"
"6881","Prop_21621.0"
"6882","Prop_17282.25492"
"6883","Prop_17282.31729"
"6884","Prop_17282.27099"
"6885","Prop_36824.2"
"6886","Prop_5928.0"
"6887","Prop_17282.41237"
"6888","Prop_33111.0"
"6889","Prop_17282.17831"
"6890","Prop_3990.2"
"6891","Prop_18651.2"
"6892","Prop_17282.32173"
"6893","Prop_36191.1"
"6894","Prop_26013.13"
"6895","Prop_17282.33917"
"6896","Prop_2020.226"
"6897","Prop_17282.31739"
"6898","Prop_17282.29856"
"6899","Prop_35710.0"
"6900","Prop_35781.0"
"6901","Prop_23467.0"
"6902","Prop_10912.0"
"6903","Prop_17282.20575"
"6904","Prop_35053.0"
"6905","Prop_17282.38143"
"6906","Prop_17282.8908"
"6907","Prop_20907.0"
"6908","Prop_17282.32712"
"6909","Prop_26291.0"
"6910","Prop_27493.4"
"6911","Prop_805.1"
"6912","Prop_42006.0"
"6913","Prop_912.14"
"6914","Prop_17282.41584"
"6915","Prop_17282.13328"
"6916","Prop_36618.0"
"6917","Prop_34516.1"
"6918","Prop_17282.41333"
"6919","Prop_21095.0"
"6920","Prop_26013.8"
"6921","Prop_17282.19949"
"6922","Prop_41212.2"
"6923","Prop_48960.3"
"6924","Prop_17282.24556"
"6925","Prop_10416.2"
"6926","Prop_17282.40615"
"6927","Prop_45400.8"
"6928","Prop_16057.0"
"6929","Prop_16111.0"
"6930","Prop_50246.1"
"6931","Prop_17282.5275"
"6932","Prop_21463.3"
"6933","Prop_17282.17795"
"6934","Prop_17282.25229"
"6935","Prop_31290.0"
"6936","Prop_17282.28840"
"6937","Prop_9047.2"
"6938","Prop_17282.15720"
"6939","Prop_42571.6"
"6940","Prop_42682.1"
"6941","Prop_37105.0"
"6942","Prop_47962.3"
"6943","Prop_18366.1"
"6944","Prop_17282.28894"
"6945","Prop_17282.27239"
"6946","Prop_10154.4"
"6947","Prop_17282.1101"
"6948","Prop_25207.0"
"6949","Prop_45548.0"
"6950","Prop_17282.31626"
"6951","Prop_17282.25987"
"6952","Prop_50035.0"
"6953","Prop_38106.0"
"6954","Prop_34692.4"
"6955","Prop_14730.11"
"6956","Prop_17282.10910"
"6957","Prop_17282.18464"
"6958","Prop_17282.7383"
"6959","Prop_17282.34614"
"6960","Prop_15753.13"
"6961","Prop_32010.0"
"6962","Prop_43423.0"
"6963","Prop_17282.35281"
"6964","Prop_15516.0"
"6965","Prop_10826.16"
"6966","Prop_47616.2"
"6967","Prop_17282.20842"
"6968","Prop_42370.2"
"6969","Prop_17282.17480"
"6970","Prop_17282.15350"
"6971","Prop_17282.22946"
"6972","Prop_18413.1"
"6973","Prop_17282.11905"
"6974","Prop_28627.1"
"6975","Prop_17282.5689"
"6976","Prop_17282.7992"
"6977","Prop_17282.10897"
"6978","Prop_17282.17314"
"6979","Prop_34172.0"
"6980","Prop_17282.31717"
"6981","Prop_41989.0"
"6982","Prop_17282.24540"
"6983","Prop_2020.23"
"6984","Prop_17282.37614"
"6985","Prop_19107.32"
"6986","Prop_17282.39545"
"6987","Prop_28983.0"
"6988","Prop_39385.71"
"6989","Prop_17282.23980"
"6990","Prop_17282.18263"
"6991","Prop_17282.19942"
"6992","Prop_18478.0"
"6993","Prop_17282.45263"
"6994","Prop_17282.8894"
"6995","Prop_17282.8944"
"6996","Prop_37175.2"
"6997","Prop_6774.1"
"6998","Prop_17282.28189"
"6999","Prop_2637.0"
"7000","Prop_17428.5"
"7001","Prop_14065.2"
"7002","Prop_26828.0"
"7003","Prop_17282.14226"
"7004","Prop_22025.0"
"7005","Prop_18630.0"
"7006","Prop_39968.1"
"7007","Prop_17282.26182"
"7008","Prop_27075.3"
"7009","Prop_22759.1"
"7010","Prop_17282.24123"
"7011","Prop_41039.0"
"7012","Prop_17282.35006"
"7013","Prop_17282.43976"
"7014","Prop_21394.1"
"7015","Prop_3971.1"
"7016","Prop_17282.19030"
"7017","Prop_17282.34653"
"7018","Prop_19004.0"
"7019","Prop_14555.0"
"7020","Prop_9181.0"
"7021","Prop_17282.22896"
"7022","Prop_17282.27944"
"7023","Prop_41952.4"
"7024","Prop_38139.1"
"7025","Prop_17282.10908"
"7026","Prop_17282.11294"
"7027","Prop_40811.1"
"7028","Prop_17282.23012"
"7029","Prop_17428.0"
"7030","Prop_30294.0"
"7031","Prop_17282.11245"
"7032","Prop_47182.3"
"7033","Prop_12290.2"
"7034","Prop_26871.0"
"7035","Prop_17282.23994"
"7036","Prop_26302.8"
"7037","Prop_17282.7411"
"7038","Prop_26013.17"
"7039","Prop_30323.1"
"7040","Prop_17282.24978"
"7041","Prop_9548.2"
"7042","Prop_17282.18786"
"7043","Prop_41380.6"
"7044","Prop_17282.7833"
"7045","Prop_567.0"
"7046","Prop_48762.1"
"7047","Prop_21842.0"
"7048","Prop_29674.0"
"7049","Prop_46938.0"
"7050","Prop_17282.29608"
"7051","Prop_17282.13759"
"7052","Prop_44284.1"
"7053","Prop_17282.17664"
"7054","Prop_17282.23469"
"7055","Prop_48354.0"
"7056","Prop_49213.1"
"7057","Prop_17282.25153"
"7058","Prop_17282.9645"
"7059","Prop_38369.0"
"7060","Prop_17282.41228"
"7061","Prop_46122.0"
"7062","Prop_48237.7"
"7063","Prop_17282.39040"
"7064","Prop_10826.2"
"7065","Prop_17282.25390"
"7066","Prop_17282.25143"
"7067","Prop_48237.0"
"7068","Prop_13362.0"
"7069","Prop_44465.0"
"7070","Prop_17282.17751"
"7071","Prop_46764.4"
"7072","Prop_17282.20686"
"7073","Prop_17282.19178"
"7074","Prop_4295.0"
"7075","Prop_38155.0"
"7076","Prop_11312.14"
"7077","Prop_17282.1834"
"7078","Prop_48383.4"
"7079","Prop_7366.0"
"7080","Prop_6122.0"
"7081","Prop_4868.0"
"7082","Prop_13737.0"
"7083","Prop_20404.2"
"7084","Prop_17282.15724"
"7085","Prop_26013.10"
"7086","Prop_17282.7414"
"7087","Prop_45757.0"
"7088","Prop_49594.0"
"7089","Prop_17282.44554"
"7090","Prop_33419.0"
"7091","Prop_20690.1"
"7092","Prop_17282.41747"
"7093","Prop_17282.19252"
"7094","Prop_47932.0"
"7095","Prop_39924.15"
"7096","Prop_39744.3"
"7097","Prop_17282.13257"
"7098","Prop_18094.0"
"7099","Prop_20747.0"
"7100","Prop_17282.27886"
"7101","Prop_17282.32391"
"7102","Prop_17282.42420"
"7103","Prop_17282.35550"
"7104","Prop_992.0"
"7105","Prop_39277.3"
"7106","Prop_44958.0"
"7107","Prop_17282.2800"
"7108","Prop_721.3"
"7109","Prop_3857.1"
"7110","Prop_49009.1"
"7111","Prop_44667.1"
"7112","Prop_24411.2"
"7113","Prop_48364.0"
"7114","Prop_19622.0"
"7115","Prop_17282.6524"
"7116","Prop_50573.0"
"7117","Prop_22061.0"
"7118","Prop_17282.35243"
"7119","Prop_17282.17487"
"7120","Prop_45934.2"
"7121","Prop_39385.79"
"7122","Prop_17282.19393"
"7123","Prop_32087.2"
"7124","Prop_17428.2"
"7125","Prop_50900.9"
"7126","Prop_17282.12125"
"7127","Prop_17282.19163"
"7128","Prop_40463.1"
"7129","Prop_17282.31341"
"7130","Prop_17282.37570"
"7131","Prop_17282.28041"
"7132","Prop_17282.2134"
"7133","Prop_17282.25242"
"7134","Prop_17282.23709"
"7135","Prop_912.5"
"7136","Prop_41110.0"
"7137","Prop_32663.4"
"7138","Prop_17282.41334"
"7139","Prop_6728.9"
"7140","Prop_33115.2"
"7141","Prop_45955.0"
"7142","Prop_17282.46262"
"7143","Prop_26166.3"
"7144","Prop_31441.0"
"7145","Prop_17282.17775"
"7146","Prop_44013.1"
"7147","Prop_37175.1"
"7148","Prop_17282.27608"
"7149","Prop_17282.20704"
"7150","Prop_17282.8270"
"7151","Prop_17542.0"
"7152","Prop_28627.0"
"7153","Prop_17282.33687"
"7154","Prop_17282.35609"
"7155","Prop_43317.0"
"7156","Prop_17282.25645"
"7157","Prop_24982.0"
"7158","Prop_45428.9"
"7159","Prop_17282.21543"
"7160","Prop_47182.4"
"7161","Prop_17282.16110"
"7162","Prop_50641.2"
"7163","Prop_10333.2"
"7164","Prop_17282.40427"
"7165","Prop_39229.5"
"7166","Prop_2020.7"
"7167","Prop_26721.0"
"7168","Prop_17282.19947"
"7169","Prop_17282.10934"
"7170","Prop_27036.5"
"7171","Prop_36451.3"
"7172","Prop_46411.0"
"7173","Prop_12508.2"
"7174","Prop_14002.0"
"7175","Prop_17282.36005"
"7176","Prop_8209.0"
"7177","Prop_30498.2"
"7178","Prop_39385.103"
"7179","Prop_14504.0"
"7180","Prop_17282.24568"
"7181","Prop_17282.19274"
"7182","Prop_23545.2"
"7183","Prop_30974.25"
"7184","Prop_17282.38976"
"7185","Prop_38990.2"
"7186","Prop_7007.0"
"7187","Prop_17282.12295"
"7188","Prop_17282.37057"
"7189","Prop_26545.0"
"7190","Prop_23523.6"
"7191","Prop_29547.1"
"7192","Prop_41128.1"
"7193","Prop_17282.35533"
"7194","Prop_27916.0"
"7195","Prop_46241.3"
"7196","Prop_41111.0"
"7197","Prop_44891.1"
"7198","Prop_2020.36"
"7199","Prop_17282.38292"
"7200","Prop_17282.25147"
"7201","Prop_40003.0"
"7202","Prop_17282.30490"
"7203","Prop_7834.0"
"7204","Prop_17282.13249"
"7205","Prop_17282.19597"
"7206","Prop_17282.31242"
"7207","Prop_45934.0"
"7208","Prop_39076.3"
"7209","Prop_17282.15682"
"7210","Prop_41853.0"
"7211","Prop_17282.24189"
"7212","Prop_40546.6"
"7213","Prop_17282.24215"
"7214","Prop_30246.0"
"7215","Prop_22821.0"
"7216","Prop_26989.0"
"7217","Prop_17282.25154"
"7218","Prop_24470.3"
"7219","Prop_9430.2"
"7220","Prop_44614.0"
"7221","Prop_22788.0"
"7222","Prop_17282.17481"
"7223","Prop_48237.3"
"7224","Prop_17282.8962"
"7225","Prop_26013.11"
"7226","Prop_17282.20978"
"7227","Prop_11312.13"
"7228","Prop_17282.26575"
"7229","Prop_17282.10032"
"7230","Prop_17282.27996"
"7231","Prop_17282.39544"
"7232","Prop_13105.4"
"7233","Prop_10826.9"
"7234","Prop_43914.1"
"7235","Prop_17246.3"
"7236","Prop_25301.0"
"7237","Prop_17282.17790"
"7238","Prop_47918.0"
"7239","Prop_17282.46215"
"7240","Prop_17282.44795"
"7241","Prop_17282.20517"
"7242","Prop_30774.2"
"7243","Prop_17282.17798"
"7244","Prop_2357.1"
"7245","Prop_26861.0"
"7246","Prop_11859.0"
"7247","Prop_26399.0"
"7248","Prop_16421.0"
"7249","Prop_17282.23714"
"7250","Prop_49490.0"
"7251","Prop_17282.2071"
"7252","Prop_17428.4"
"7253","Prop_17282.16396"
"7254","Prop_17282.16220"
"7255","Prop_1795.0"
"7256","Prop_36169.0"
"7257","Prop_845.16"
"7258","Prop_16270.0"
"7259","Prop_22750.0"
"7260","Prop_17282.12035"
"7261","Prop_50881.2"
"7262","Prop_17282.34952"
"7263","Prop_44064.4"
"7264","Prop_17282.23814"
"7265","Prop_21387.0"
"7266","Prop_36385.0"
"7267","Prop_17282.24066"
"7268","Prop_17282.13253"
"7269","Prop_3971.0"
"7270","Prop_17282.11119"
"7271","Prop_17282.19177"
"7272","Prop_15146.1"
"7273","Prop_28423.1"
"7274","Prop_42674.0"
"7275","Prop_17282.22832"
"7276","Prop_17282.35463"
"7277","Prop_47106.0"
"7278","Prop_38541.0"
"7279","Prop_17282.6936"
"7280","Prop_17282.6518"
"7281","Prop_11388.0"
"7282","Prop_17282.23145"
"7283","Prop_17282.19520"
"7284","Prop_24083.0"
"7285","Prop_26377.1"
"7286","Prop_37344.0"
"7287","Prop_4405.0"
"7288","Prop_48614.0"
"7289","Prop_45856.2"
"7290","Prop_47760.3"
"7291","Prop_37949.0"
"7292","Prop_17282.14506"
"7293","Prop_18443.0"
"7294","Prop_32701.2"
"7295","Prop_36989.5"
"7296","Prop_17282.20708"
"7297","Prop_17282.45111"
"7298","Prop_17282.23197"
"7299","Prop_17282.23545"
"7300","Prop_15925.0"
"7301","Prop_47381.2"
"7302","Prop_18269.1"
"7303","Prop_21583.0"
"7304","Prop_17282.39488"
"7305","Prop_17282.38175"
"7306","Prop_16210.4"
"7307","Prop_17282.1515"
"7308","Prop_17282.15719"
"7309","Prop_9196.0"
"7310","Prop_17282.37303"
"7311","Prop_34999.0"
"7312","Prop_17634.2"
"7313","Prop_17282.13444"
"7314","Prop_17282.19278"
"7315","Prop_17282.8218"
"7316","Prop_17282.1301"
"7317","Prop_10826.21"
"7318","Prop_2020.157"
"7319","Prop_31170.0"
"7320","Prop_15357.2"
"7321","Prop_42607.0"
"7322","Prop_17282.19317"
"7323","Prop_17282.10680"
"7324","Prop_36159.0"
"7325","Prop_39385.73"
"7326","Prop_41952.0"
"7327","Prop_17282.23119"
"7328","Prop_46791.0"
"7329","Prop_17282.46217"
"7330","Prop_10885.0"
"7331","Prop_50881.5"
"7332","Prop_17282.5599"
"7333","Prop_17282.19090"
"7334","Prop_32814.2"
"7335","Prop_17282.13246"
"7336","Prop_17282.13489"
"7337","Prop_24168.1"
"7338","Prop_17282.18223"
"7339","Prop_5911.0"
"7340","Prop_17282.21038"
"7341","Prop_50536.0"
"7342","Prop_42571.5"
"7343","Prop_46098.0"
"7344","Prop_24733.0"
"7345","Prop_17634.0"
"7346","Prop_19769.0"
"7347","Prop_6774.4"
"7348","Prop_17282.38261"
"7349","Prop_17282.33135"
"7350","Prop_34692.3"
"7351","Prop_18286.0"
"7352","Prop_10936.0"
"7353","Prop_14639.1"
"7354","Prop_36191.0"
"7355","Prop_17282.8970"
"7356","Prop_3166.0"
"7357","Prop_17282.7509"
"7358","Prop_17282.27275"
"7359","Prop_50366.0"
"7360","Prop_5265.2"
"7361","Prop_17282.18833"
"7362","Prop_8384.0"
"7363","Prop_17282.7082"
"7364","Prop_17282.11908"
"7365","Prop_13329.2"
"7366","Prop_17282.30370"
"7367","Prop_39749.6"
"7368","Prop_2020.67"
"7369","Prop_17282.8173"
"7370","Prop_17282.10374"
"7371","Prop_17282.23009"
"7372","Prop_17282.9630"
"7373","Prop_17282.21415"
"7374","Prop_43715.3"
"7375","Prop_33115.1"
"7376","Prop_28443.0"
"7377","Prop_23903.0"
"7378","Prop_17282.45596"
"7379","Prop_17282.28225"
"7380","Prop_17282.17074"
"7381","Prop_17282.9314"
"7382","Prop_17282.45849"
"7383","Prop_17282.8205"
"7384","Prop_27075.1"
"7385","Prop_33111.1"
"7386","Prop_17282.13627"
"7387","Prop_17282.27605"
"7388","Prop_21316.1"
"7389","Prop_17282.28056"
"7390","Prop_25585.0"
"7391","Prop_17282.387"
"7392","Prop_19812.2"
"7393","Prop_17282.9577"
"7394","Prop_17282.16381"
"7395","Prop_17282.43975"
"7396","Prop_17282.17782"
"7397","Prop_45934.1"
"7398","Prop_29925.0"
"7399","Prop_33329.0"
"7400","Prop_32568.0"
"7401","Prop_17282.25241"
"7402","Prop_44119.0"
"7403","Prop_36993.0"
"7404","Prop_41211.10"
"7405","Prop_17282.17862"
"7406","Prop_44760.1"
"7407","Prop_37814.0"
"7408","Prop_17282.19881"
"7409","Prop_32945.0"
"7410","Prop_17282.8900"
"7411","Prop_49213.0"
"7412","Prop_27566.0"
"7413","Prop_18491.0"
"7414","Prop_32801.4"
"7415","Prop_45770.0"
"7416","Prop_35957.2"
"7417","Prop_1691.1"
"7418","Prop_47578.4"
"7419","Prop_39385.61"
"7420","Prop_24168.2"
"7421","Prop_17282.43247"
"7422","Prop_23368.0"
"7423","Prop_17347.0"
"7424","Prop_50760.3"
"7425","Prop_17282.43676"
"7426","Prop_17282.10097"
"7427","Prop_2354.1"
"7428","Prop_17282.23685"
"7429","Prop_17282.23592"
"7430","Prop_38373.1"
"7431","Prop_17282.25157"
"7432","Prop_30323.2"
"7433","Prop_14436.0"
"7434","Prop_17282.23122"
"7435","Prop_24025.9"
"7436","Prop_30158.4"
"7437","Prop_17282.41689"
"7438","Prop_17282.31630"
"7439","Prop_17282.17472"
"7440","Prop_28850.0"
"7441","Prop_17282.14900"
"7442","Prop_17282.26161"
"7443","Prop_11392.2"
"7444","Prop_33791.0"
"7445","Prop_39076.0"
"7446","Prop_17282.20366"
"7447","Prop_17282.21537"
"7448","Prop_17282.24137"
"7449","Prop_2658.0"
"7450","Prop_13737.1"
"7451","Prop_16530.0"
"7452","Prop_2020.14"
"7453","Prop_13384.2"
"7454","Prop_17282.11122"
"7455","Prop_17282.10964"
"7456","Prop_44477.1"
"7457","Prop_43869.0"
"7458","Prop_49920.0"
"7459","Prop_20234.26"
"7460","Prop_44902.0"
"7461","Prop_17282.1885"
"7462","Prop_18696.0"
"7463","Prop_31776.0"
"7464","Prop_2020.20"
"7465","Prop_21774.0"
"7466","Prop_2020.211"
"7467","Prop_38415.1"
"7468","Prop_33143.0"
"7469","Prop_40980.3"
"7470","Prop_28488.1"
"7471","Prop_33419.1"
"7472","Prop_36087.4"
"7473","Prop_22710.0"
"7474","Prop_23523.2"
"7475","Prop_50979.2"
"7476","Prop_12132.9"
"7477","Prop_17282.17467"
"7478","Prop_17282.19705"
"7479","Prop_7954.2"
"7480","Prop_17880.2"
"7481","Prop_17282.16614"
"7482","Prop_19107.31"
"7483","Prop_2020.189"
"7484","Prop_21304.0"
"7485","Prop_47877.0"
"7486","Prop_31284.1"
"7487","Prop_17282.2622"
"7488","Prop_845.17"
"7489","Prop_17282.37290"
"7490","Prop_16725.0"
"7491","Prop_39385.54"
"7492","Prop_17282.5598"
"7493","Prop_17282.32899"
"7494","Prop_17282.41751"
"7495","Prop_14868.0"
"7496","Prop_47964.0"
"7497","Prop_48237.15"
"7498","Prop_14882.3"
"7499","Prop_17282.16770"
"7500","Prop_17282.20709"
"7501","Prop_21394.0"
"7502","Prop_50441.1"
"7503","Prop_17282.17764"
"7504","Prop_17282.19091"
"7505","Prop_17282.19171"
"7506","Prop_17282.30844"
"7507","Prop_17282.9381"
"7508","Prop_17282.13424"
"7509","Prop_16966.0"
"7510","Prop_19661.0"
"7511","Prop_17282.20979"
"7512","Prop_2020.195"
"7513","Prop_24025.2"
"7514","Prop_17282.24126"
"7515","Prop_17282.37202"
"7516","Prop_17282.25020"
"7517","Prop_40945.0"
"7518","Prop_17282.16461"
"7519","Prop_17282.5645"
"7520","Prop_24025.10"
"7521","Prop_22750.1"
"7522","Prop_49270.0"
"7523","Prop_14324.2"
"7524","Prop_17282.33678"
"7525","Prop_2020.154"
"7526","Prop_17282.11806"
"7527","Prop_34811.0"
"7528","Prop_40096.3"
"7529","Prop_17282.46222"
"7530","Prop_17282.14714"
"7531","Prop_20543.0"
"7532","Prop_16695.0"
"7533","Prop_38283.0"
"7534","Prop_50246.2"
"7535","Prop_17282.36087"
"7536","Prop_17282.27325"
"7537","Prop_25144.0"
"7538","Prop_6204.0"
"7539","Prop_17282.17785"
"7540","Prop_17282.32305"
"7541","Prop_17282.25030"
"7542","Prop_17282.35834"
"7543","Prop_24853.3"
"7544","Prop_17282.42716"
"7545","Prop_30151.0"
"7546","Prop_26566.0"
"7547","Prop_48048.0"
"7548","Prop_8646.0"
"7549","Prop_6774.0"
"7550","Prop_17282.5357"
"7551","Prop_17282.29643"
"7552","Prop_17282.3669"
"7553","Prop_34317.0"
"7554","Prop_18178.4"
"7555","Prop_17282.20281"
"7556","Prop_44276.1"
"7557","Prop_32370.0"
"7558","Prop_7698.2"
"7559","Prop_17282.35621"
"7560","Prop_39664.1"
"7561","Prop_17282.34302"
"7562","Prop_27916.2"
"7563","Prop_47253.3"
"7564","Prop_49019.0"
"7565","Prop_17282.14634"
"7566","Prop_17282.23498"
"7567","Prop_12132.25"
"7568","Prop_17282.29620"
"7569","Prop_18964.0"
"7570","Prop_17282.7371"
"7571","Prop_18080.5"
"7572","Prop_17282.42926"
"7573","Prop_16744.0"
"7574","Prop_46625.0"
"7575","Prop_17282.9670"
"7576","Prop_17282.16378"
"7577","Prop_17282.10946"
"7578","Prop_17282.32826"
"7579","Prop_47381.0"
"7580","Prop_40767.0"
"7581","Prop_41104.2"
"7582","Prop_4034.0"
